sampleID,read_count,"Bacteria,",p_NA,g_Actinobaculum,g_Actinomyces,g_Arcanobacterium,g_Mobiluncus,g_Varibaculum,g_Alloscardovia,g_Bifidobacterium,g_Gardnerella,Gardnerella_vaginalis,f_Corynebacteriaceae,g_Corynebacterium,g_Lawsonella,g_Rhodococcus,o_Micrococcales,g_Brevibacterium,g_Cellulomonas,g_Dermabacter,g_Leifsonia,g_Zimmermannella,g_Micrococcus,g_Rothia,g_Propionibacterium,g_Atopobium,Atopobium_deltae,Atopobium_minutum,Atopobium_parvulum,Atopobium_vaginae,g_Collinsella,g_Olsenella,g_Senegalimassilia,g_Slackia,o_Bacteroidales,g_Bacteroides,f_Porphyromonadaceae,g_Parabacteroides,g_Porphyromonas,g_Alloprevotella,g_Prevotella,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_disiens,Prevotella_nigrescens,Prevotella_timonensis,Prevotella_bergensis,Prevotella_corporis,Prevotella_salivae,Prevotella_denticola,Prevotella_histicola,Prevotella_melaninogenica,f_Prevotellaceae,g_Alistipes,g_Mucinivorans,f_Rikenellaceae,g_Bergeyella,c_Chloroplast,g_Mucispirillum,g_Bacillus,g_Gemella,g_Listeria,g_Staphylococcus,o_Lactobacillales,g_Aerococcus,g_Eremococcus,g_Facklamia,g_Globicatella,g_Granulicatella,g_Enterococcus,g_Lactobacillus,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_reuteri,g_Lactococcus,g_Streptococcus,o_Clostridiales,f_Family_XI,g_Anaerococcus,g_Ezakiella,g_Finegoldia,g_Gallicola,g_Helcococcus,g_Murdochiella,g_Parvimonas,g_Peptoniphilus,f_Family_XIII,f_Lachnospiraceae,g_Anaerostipes,g_Blautia,g_Coprococcus,g_Dorea,g_Fusicatenibacter,g_Howardella,g_Johnsonella,g_Lachnoclostridium,g_Lachnospira,g_Moryella,g_Oribacterium,g_Roseburia,g_Peptococcus,f_Peptostreptococcaceae,g_Filifactor,g_Intestinibacter,g_Peptoclostridium,g_Peptostreptococcus,f_Ruminococcaceae,g_Anaerotruncus,g_Butyricicoccus,g_Faecalibacterium,g_Fastidiosipila,g_Oscillibacter,g_Ruminiclostridium,g_Ruminococcus,g_Subdoligranulum,g_Bulleidia,f_Erysipelotrichaceae,g_Solobacterium,f_Veillonellaceae,g_Dialister,g_Megasphaera,g_Negativicoccus,g_Veillonella,g_Fusobacterium,g_Leptotrichia,g_Sneathia,Sneathia_amnii,Sneathia_sanguinegens,g_Bosea,g_Methylobacterium,f_Rhodospirillaceae,c_Betaproteobacteria,g_Parasutterella,g_Sutterella,g_Lautropia,g_Massilia,f_Neisseriaceae,g_Neisseria,g_Desulfovibrio,g_Campylobacter,g_Succinivibrio,f_Enterobacteriaceae,g_Enterobacter,g_Escherichia/Shigella,g_Salmonella,g_Actinobacillus,g_Aggregatibacter,g_Haemophilus,g_Acinetobacter,g_Enhydrobacter,g_Psychrobacter,g_Pseudomonas,g_Jonquetella,g_Mycoplasma,g_Ureaplasma,g_Akkermansia,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
subject_29_day7,20920,0,0,0,90,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18172,0,0,0,2537,0,0,0,0,0,0,0,5,34,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.003458932305826156,0.01519253447062182,0.006517375896663727,0.07442193525309578,0.07156071122779431,0.007531833375010186,0.015426846742224729,0.010799802875311498,0.002474460525841248,0.0016806138954449529,0.00017375012003727284,0.016100036628778715,0.02956328711962821,III-A,0.07442193525309578,III
subject_29_day8,25183,0,0,0,259,0,0,0,0,0,0,0,0,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,133,0,0,0,0,0,0,0,23189,0,0,0,1317,0,29,0,3,0,0,0,7,105,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0033007850268798565,0.011655216296157967,0.002782289141245006,0.029408949881166817,0.029792020974624297,0.002998145283805304,0.006124847584816825,0.004659392309708144,0.0011724087082335694,0.000883179635744648,0.0002983500514844182,0.008767956092450013,0.012502077095979362,III-B,0.029792020974624297,III
subject_46_day1,2617,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,0,0,368,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043904640819141414,0.0251354313348174,0.015532358293530725,0.114086366665243,0.12590211912867486,0.031236453383226604,0.06181487719675576,0.02440293337648145,0.005487892606230281,0.004053026563490784,0.0006211525172913907,0.030720667493504904,0.165459999665543,V,0.165459999665543,V
subject_46_day11,15396,0,0,0,0,0,0,0,0,0,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806,0,0,0,5181,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003568670007515952,0.039458542500848445,0.061877127001799495,0.38279506407065594,0.5094663221912925,0.19292485253634994,0.4309554564816495,0.10042898849545609,0.019764297607867905,0.012782138909966056,0.0015953891737658773,0.11071106720816806,0.2604220015210821,III-B,0.5094663221912925,III
subject_46_day12,6511,0,0,0,0,0,0,0,0,0,0,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2136,10,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017245727578156832,0.030817814468613564,0.07850238770951162,0.32887773509298573,0.45274282766854823,0.2754581963160541,0.6539512397411286,0.09202569449853808,0.024575740166837407,0.014645764398384086,0.002219369784073052,0.10717955963547655,0.1901764765390257,IV-B,0.6539512397411286,IV-B
subject_46_day13,17869,0,0,0,0,0,0,0,0,0,0,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,440,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,3172,0,0,0,2,0,0,0,0,65,0,0,0,0,29,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011783149839202276,0.01986988705900018,0.0717137706605833,0.14514881432734747,0.2330219127609405,0.2719977952280229,0.6249247989443752,0.06044672046563854,0.021199814094542153,0.012523604396352877,0.0024528538927747344,0.07056130941068313,0.11957406610936344,IV-B,0.6249247989443752,IV-B
subject_46_day14,17673,0,0,0,0,0,0,0,0,0,0,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,1036,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,847,0,0,0,28,0,0,18,0,38,0,0,0,0,37,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,15,0,152,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007577966585261141,0.011856543010218311,0.06294020085341191,0.03827002145699337,0.1111016147765607,0.2561457444987647,0.5603452960304693,0.043426626024813605,0.018879268705898487,0.010536324820257454,0.003158735171551078,0.04552446558375745,0.0730874725885362,IV-B,0.5603452960304693,IV-B
subject_46_day15,13702,0,0,0,0,0,0,0,0,0,0,5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1733,0,1133,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,3398,0,0,0,24,0,0,191,0,34,0,0,0,0,83,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,107,0,218,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014847023343332974,0.028006155873415876,0.07355973973084791,0.26583153361563766,0.40119708129904996,0.30974401024479614,0.7121316878805987,0.12447073394286635,0.024899802601379327,0.0140187795430175,0.0049978435593166755,0.10419610513619865,0.17534285135844024,IV-B,0.7121316878805987,IV-B
subject_46_day16,13081,0,0,0,14,0,0,0,0,0,0,5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,3,0,0,0,0,0,0,0,1737,0,1155,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2202,0,0,0,41,0,0,259,0,59,0,0,0,0,136,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,111,0,285,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0.0011994464537987673,0.022208996204504117,0.06974369417736834,0.16973362663199879,0.28077104183189505,0.31975500148570435,0.7320919896762159,0.1139484483845422,0.024855454259517296,0.012895906017462721,0.005659508432083302,0.08457337531411861,0.1375509498779742,IV-B,0.7320919896762159,IV-B
subject_46_day17,11153,0,0,0,0,0,0,0,0,4,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,10147,60,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0026589863217005823,0.04454856963037716,0.04879221004101737,0.9961845349065259,0.8328679210076513,0.061014855482201896,0.13068323743258142,0.07853807893267996,0.018195418468593898,0.012072480858608457,0.0011869929629747921,0.12557846996982053,0.24803247642811763,III-A,0.9961845349065259,III
subject_46_day18,3665,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,3451,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002595872711090271,0.04390152619380377,0.04742544666145928,0.9967044878557,0.8126402407438794,0.05678726756327753,0.1217379679590941,0.07576117722250574,0.017811563097447733,0.011820745210565238,0.000977327285943471,0.12274739137015354,0.24275730759015016,III-A,0.9967044878557,III
subject_46_day19,6390,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,6063,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026187249168855963,0.04386485961182765,0.046671222207955394,0.9962735158489313,0.8063638540426653,0.05446013586965889,0.11695920674507901,0.07484992899542532,0.017594436330326948,0.011706158127914475,0.0009531384395333955,0.12179642253134952,0.24385422377045685,III-A,0.9962735158489313,III
subject_46_day21,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,50,0,0,0,3762,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026662503166722884,0.04423418361465377,0.046151060020879285,0.9972241428990581,0.8028618894471788,0.05264013331991234,0.11331964865632013,0.07444856861911511,0.017488030018583192,0.011731431605996281,0.0010143031001875135,0.12207393002959399,0.257110927978762,III-A,0.9972241428990581,III
subject_46_day22,9266,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,7098,1127,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0035547745680376236,0.050039162348685315,0.04807464928852392,0.9458558683760716,0.872125748992987,0.05939359961795668,0.1292121573272202,0.08924597717196917,0.018151602002457023,0.012436286631082354,0.001151126343118365,0.13219038340321224,0.3658238336602045,III-A,0.9458558683760716,III
subject_46_day23,5393,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,860,0,0,0,4128,325,42,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0033762197493867573,0.04816845153433068,0.047724236674575204,0.9369317458631891,0.8636363364604863,0.05908260974158585,0.12821406547695172,0.08844820097046757,0.019906865955207367,0.012258756372424238,0.0014316627412021006,0.13135353114960877,0.3048286305642297,III-A,0.9369317458631891,III
subject_46_day24,9105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211,0,0,0,4739,1102,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.004350846370549364,0.04738834240848989,0.04034157415714292,0.6272847539427955,0.6630835536885082,0.054529406453315304,0.11829289997260156,0.0884603820452224,0.015237547367203208,0.010627045830649311,0.0010450698010429748,0.11502846248057258,0.34774588306454535,III-B,0.6630835536885082,III
subject_46_day25,5644,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,0,0,2640,420,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.004212145006984863,0.04214005554237326,0.03549499328367819,0.5191926550385617,0.5434049876177145,0.04787394794906841,0.10277013341227681,0.07592638054587292,0.013403294645797063,0.009233235338101997,0.0008777688948021492,0.0996093297971213,0.2572351968431426,III-B,0.5434049876177145,III
subject_46_day26,5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3310,0,0,0,1527,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.004051980982176609,0.029176174835089785,0.020329278535628745,0.25662244449323407,0.2578935585268055,0.025826086930994245,0.054226217004550686,0.039537409509832616,0.007736657284358259,0.005349578801783553,0.000501621113225012,0.05425946315846403,0.13345903082335203,III-B,0.2578935585268055,III
subject_46_day27,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,0,0,0,301,48,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.003459690152692625,0.013919446425010184,0.004709635369028108,0.05199559110537288,0.05082192200576866,0.005337602610805119,0.010824357324138617,0.007857068781579756,0.00180085468344671,0.0012392588171355212,0.00015848365064389237,0.011295217147687714,0.027813675440741613,III-A,0.05199559110537288,III
subject_46_day28,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10306,0,0,0,170,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032584465303857604,0.010071562954047097,0.000929142621099755,0.008705478784880708,0.010815900364456484,0.0008520483366067671,0.001815498329319695,0.0013742983930494681,0.00030562923468748236,0.0002576071311850057,3.64742406215028e-05,0.0018991404065060663,0.00905154072858005,III-B,0.010815900364456484,III
subject_46_day29,4511,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419,0,0,0,26,58,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032413822609942723,0.009661917024929826,0.0005180975150023395,0.003381908935014079,0.00610840313785034,0.0004429402594476699,0.0009683773420829186,0.0007781570506259284,0.0001527164089557892,0.0001491759592485038,4.123416308639105e-05,0.0007945533586965862,0.0076583028733812186,I-B,0.009661917024929826,I
subject_46_day3,9288,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7904,0,0,0,727,390,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036128873185467736,0.0149427104515706,0.0061871569144577206,0.049094027092203424,0.05093341109309882,0.010510702615691099,0.02048750730902724,0.00847217238210116,0.0021877011861586764,0.0015547508163628733,0.00021290221476943935,0.011938277186877884,0.0434386721083376,III-B,0.05093341109309882,III
subject_46_day30,13969,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13689,0,0,0,63,66,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.003196624830808831,0.009382670114204671,0.00046156879587941146,0.00260571030185727,0.0054306785324059244,0.0005656683349280959,0.000949960886989323,0.0006373886530421806,0.0001251642273978214,0.00011227859317820129,3.3358201302786514e-05,0.0006245478930918736,0.004122093472830338,I-B,0.009382670114204671,I
subject_46_day31,15952,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15831,0,0,0,16,65,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0031819312188679496,0.009164161974256471,0.00026702780849730386,0.0007940208090453718,0.003771755699932836,0.00019856922432883118,0.0004369838382798132,0.00029387651876001855,4.177773230703336e-05,6.435303276995794e-05,1.5961103872768912e-05,0.00021867488187502982,0.003109821369466663,I-B,0.009164161974256471,I
subject_46_day32,12694,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12574,0,0,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0031897872597789916,0.009192768905247463,0.00023231415580450128,0.0005174466113781447,0.0035180037236660316,0.0001332842795488562,0.0003174091264315643,0.0002506892042467228,2.936227763254487e-05,6.1019144749936605e-05,1.582930763956786e-05,0.0001563419771933751,0.003718463252103445,I-B,0.009192768905247463,I
subject_46_day33,11960,0,0,0,5,0,0,0,0,0,0,14,0,39,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,27,0,0,3,0,0,9,0,11389,0,0,0,19,57,0,0,203,3,0,2,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,46,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0.0031991923213543915,0.009484509008239878,0.0005640829411713633,0.0012111416252426545,0.004493131816575772,0.00046501355753815834,0.0008975836333103769,0.0016231113071938327,0.008645606160412874,0.0006882024527829939,0.0018015356638621527,0.0022396067025010603,0.0037494192451366414,I-B,0.009484509008239878,I
