"sampleID","read_count","g_Acidaminococcus","g_Acinetobacter","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Aeromonas","g_Agrobacterium","g_Alistipes","g_Alloiococcus","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anoxybacillus","g_Aquabacterium","g_Arcanobacterium","g_Arthrobacter","Atopobium_deltae","Atopobium_minutum","g_Bacillus","g_Bacteroides","g_Barnesiella","g_Bifidobacterium","g_Bilophila","g_Blautia","g_Bradyrhizobium","g_Brevibacterium","g_Bulleidia","g_Burkholderia","g_Butyricimonas","g_Campylobacter","g_Capnocytophaga","g_Cardiobacterium","g_Catonella","g_Chlamydia","g_Chryseobacterium","g_Citrobacter","g_Cloacibacterium","BVAB2","BVAB1","g_Clostridioides","g_Clostridium","g_Collinsella","g_Comamonas","g_Corynebacterium","g_Criibacterium","g_Cronobacter","g_Curtobacterium","g_Cutibacterium","g_Dakarella","g_Delftia","g_Dermabacter","g_Desulfovibrio","g_Dialister","g_Dorea","g_Eggerthella","g_Eggerthia","g_Eikenella","g_Enterobacter","g_Enterococcus","g_Eremococcus","g_Erwinia","g_Erysipelatoclostridium","g_Escherichia","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Fannyhessea","g_Fenollaria","g_Filifactor","g_Finegoldia","g_Fusobacterium","Gardnerella_vaginalis","g_Gemella","g_Geobacillus","g_Gleimia","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Hafnia","g_Herbaspirillum","g_Janibacter","g_Janthinobacterium","g_Jonquetella","g_Klebsiella","g_Lachnoanaerobaculum","g_Lachnoclostridium","g_Lachnospira","g_Lactiplantibacillus","Lactobacillus_acidophilus","Lactobacillus_amylovorus","Lactobacillus_casei","Lactobacillus_coleohominis","Lactobacillus_crispatus","Lactobacillus_curvatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_helveticus","Lactobacillus_iners","Lactobacillus_jensenii","Lactobacillus_johnsonii","Lactobacillus_kefiranofaciens","Lactobacillus_kitasatonis","Lactobacillus_mucosae","Lactobacillus_mulieris","Lactobacillus_reuteri","Lactobacillus_rhamnosus","Lactobacillus_ruminis","Lactobacillus_vaginalis","g_Lactococcus","g_Lancefieldella","g_Leptotrichia","g_Leuconostoc","g_Ligilactobacillus","g_Limosilactobacillus","g_Listeria","g_Mageeibacillus","g_Massilia","g_Megasphaera","g_Methylobacterium","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moraxella","g_Morganella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Odoribacter","g_Olegusella","g_Oligella","g_Olsenella","g_Pantoea","g_Parabacteroides","g_Paraburkholderia","g_Paracoccus","g_Parvimonas","g_Pauljensenia","g_Pectobacterium","g_Pediococcus","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phocaeicola","g_Photobacterium","g_Porphyromonas","Prevotella_amnii","Prevotella_baroniae","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccae","Prevotella_buccalis","Prevotella_colorans","Prevotella_copri","Prevotella_corporis","Prevotella_dentalis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_intermedia","Prevotella_lascolaii","Prevotella_loescheii","Prevotella_marshii","Prevotella_melaninogenica","Prevotella_micans","Prevotella_nigrescens","Prevotella_oralis","Prevotella_oris","Prevotella_pleuritidis","Prevotella_ruminicola","Prevotella_shahii","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","g_Propionimicrobium","g_Pseudoflavonifractor","g_Pseudoglutamicibacter","g_Pseudomonas","g_Psychrobacter","g_Rahnella","g_Ralstonia","g_Raoultella","g_Rhodococcus","g_Roseburia","g_Rothia","g_Ruminococcus","g_Sanguibacter","g_Schaalia","g_Serratia","g_Shigella","g_Slackia","Sneathia_amnii","Sneathia_sanguinegens","g_Solobacterium","g_Sphingobium","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Sutterella","g_Tannerella","g_Treponema","g_Trueperella","g_Ureaplasma","g_Urinicoccus","g_Vaginella","g_Varibaculum","g_Variovorax","g_Veillonella","g_Weissella","g_Winkia","g_Xanthomonas","g_Eubacterium","I.A_sim","I.B_sim","II_sim","III.A_sim","III.B_sim","IV.A_sim","IV.B_sim","IV.C0_sim","IV.C1_sim","IV.C2_sim","IV.C3_sim","IV.C4_sim","V_sim","subCST","score","CST"
"subject_34_day_30",284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997986054972997,0.890806234806954,0.0041931207982288,0.00159183827461929,0.0968888814177382,0.00124357336273221,0.00960358146681611,0.0396295956031197,0.00615788604667899,0.0260880253387723,0.002453864570181,0.00644497651882607,0.0257021024767253,"I-A",0.997986054972997,"I"
"subject_34_day_4",896175,0,0,0,0,0,0,0,0,41,0,0,0,117,0,0,0,0,0,0,0,0,248,0,123,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,163,0,27,0,0,1200,263,0,0,0,0,0,0,0,0,1377,29,0,443,0,20,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,973,0,0,253456,0,0,0,0,0,0,182,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,306,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,256,156,100,0,0,0,0,0,312,0,0,0,1706,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,527,0,0,29,0,0,194,0,456,0,0,0,0,0,0,0,38,48,94,0,630949,58,0,0,0,0,0,0,0,0,23,0,76,0,229,0.222083290644011,0.236926191975632,0.0131194099247834,0.00359097778661874,0.0537518462202074,0.00274877706521408,0.0129026399519952,0.0937911345075164,0.85816198875076,0.0408423434503592,0.102475844394776,0.0603826337118278,0.0130087012952069,"IV-C1",0.85816198875076,"IV-C"
"subject_34_day_21",279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997986054972997,0.890806234806954,0.0041931207982288,0.00159183827461929,0.0968888814177382,0.00124357336273221,0.00960358146681611,0.0396295956031197,0.00615788604667899,0.0260880253387723,0.002453864570181,0.00644497651882607,0.0257021024767253,"I-A",0.997986054972997,"I"
"subject_34_day_22",129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997986054972997,0.890806234806954,0.0041931207982288,0.00159183827461929,0.0968888814177382,0.00124357336273221,0.00960358146681611,0.0396295956031197,0.00615788604667899,0.0260880253387723,0.002453864570181,0.00644497651882607,0.0257021024767253,"I-A",0.997986054972997,"I"
"subject_34_day_31",415000,0,31,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,41,0,119,0,0,49,0,0,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,0,0,350745,0,0,0,0,0,0,245,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,931,0,0,34,0,0,0,8081,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,4221,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,204,188,31,36903,0,0,0,0,0,0,0,0,0,36,0,242,0,0,0.974338097535748,0.952541089672027,0.00579836078646547,0.00195518691468523,0.104916293454758,0.00172186662984778,0.0119434556312431,0.0554981333876339,0.0609222095830296,0.0307805454755611,0.0132999929356601,0.0133760696113917,0.0278171247470258,"I-A",0.974338097535748,"I"
"subject_34_day_5",1724572,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,39,0,38,0,0,301,0,0,0,0,0,0,0,0,0,1391,49,66,0,0,0,0,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7543,0,0,1652958,0,0,0,75,0,0,1314,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,0,836,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,276,0,0,69,0,0,0,3290,0,56,26,0,16,0,0,505,0,0,0,0,0,0,0,0,0,16,0,0,0,0,815,0,0,0,0,1284,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,64,233,0,44170,0,0,0,0,0,0,0,23,0,0,0,386,0,0,0.999110867038644,0.912319139675755,0.00460501376107719,0.00169023443308932,0.0992514562507203,0.00136726332485592,0.0101782089666666,0.0432590634115982,0.0191773955944979,0.0273553044693934,0.00506630279662543,0.00811037282134315,0.0263127433374205,"I-A",0.999110867038644,"I"
"subject_34_day_12",1374647,0,39,33,749,0,0,0,18,0,0,0,0,158,0,0,0,0,0,0,0,21,0,0,39,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,7664,0,71,0,0,71,0,0,0,0,0,4024,0,0,0,977,0,0,26,0,0,0,924,112,0,7936,0,0,0,0,604,0,0,0,0,0,0,28,0,0,0,0,6224,0,0,1212836,0,0,0,48,44,0,1108,0,1071,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1867,0,0,3153,0,0,91,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,112,49,0,0,0,0,0,0,220,0,0,0,77,0,0,15,28,0,0,0,0,0,57,0,46,0,145,0,0,0,0,22,0,39,0,0,2122,0,0,124,0,0,0,85,0,0,0,0,0,0,0,0,0,160,3385,15,111068,0,0,0,0,0,0,0,18,0,1046,0,4229,0,15,0.985482430741336,0.940984378650141,0.00545381693866208,0.00191882823364758,0.103250910922586,0.00158386118718544,0.0112797815031785,0.0507835525146134,0.0530585374425829,0.031853493954494,0.0115606638118944,0.0132157024475413,0.0272836379247972,"I-A",0.985482430741336,"I"
"subject_34_day_6",1419555,0,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,151,0,98,0,0,129,0,0,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,374,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871,0,0,1302452,0,0,0,79,0,0,933,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2297,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,204,40,29,101822,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0.992221623734725,0.927518057094519,0.00522200446306208,0.00185095938489258,0.101594645907275,0.00147925494787581,0.0108111108599017,0.0479840645509059,0.0453823557433183,0.0292513716113179,0.0100079683620398,0.0109955014151747,0.0268370397684338,"I-A",0.992221623734725,"I"
"subject_164_day_31",317032,0,0,0,0,0,227,0,0,0,0,0,0,852,0,0,0,0,0,33,0,0,58,0,0,0,0,0,0,0,0,0,90,0,0,0,4675,0,0,0,0,0,0,0,0,0,2346,0,0,0,33,0,0,0,0,299,44,0,0,0,0,0,77,0,0,0,378,559,115,26028,1017,0,2047,0,146475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95206,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,7344,104,0,0,310,0,0,58,1261,0,208,47,0,66,0,0,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,0,0,0,0,833,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,71,0,1425,0,0,0,0,17758,0,0,0,0,41,0,0,0,38,0.00165663294417317,0.0308920701002572,0.0776861864732764,0.321760174729227,0.463178831098279,0.286423344851511,0.692148747915375,0.107684017265891,0.0277090233245493,0.0147787828923011,0.00317973295717452,0.111698529103954,0.195296018532738,"IV-B",0.692148747915375,"IV-B"
"subject_141_day_6",703634,0,0,0,0,0,4041,0,0,0,0,0,0,2272,0,0,0,0,0,293,281,103,119,0,0,0,0,0,0,0,0,0,508,0,0,0,4391,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,2481,0,0,0,0,0,115,0,0,0,0,6986,0,166,14421,3904,0,115,104,315263,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34863,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,77,75,588,109,0,0,0,0,0,0,0,0,0,0,30,18,0,48,0,0,0,0,974,0,0,0,234,59151,3272,95,0,8678,2296,0,140,57688,0,1071,4005,18,16747,112,41,33220,29,202,0,0,0,45,0,20,0,1030,0,0,626,0,14623,45,0,0,0,762,0,0,0,0,0,0,0,33,0,56,0,0,15,20501,207,649,0,148,0,306,0,0,0,0,5041,659,0,15,0,77531,0,0,0,208,0.000783160204518797,0.0134159317677492,0.0606212181898365,0.0493638896810195,0.128528208715754,0.299111646376684,0.714009307090362,0.0986893748122137,0.0201378015495901,0.0105524755966246,0.00544131488882435,0.0533445365519885,0.0821731242993224,"IV-B",0.714009307090362,"IV-B"
"subject_141_day_21",737281,0,0,0,0,0,595,0,0,0,0,0,0,17639,0,0,0,24,0,322,2349,189,0,0,0,0,0,0,0,0,0,0,3399,0,0,0,29332,0,0,0,0,86,0,0,0,0,0,1634,0,0,0,0,0,0,0,2762,0,0,0,0,0,227,0,0,0,0,13450,0,27,235,1716,0,591,211,23389,0,0,0,0,0,0,0,18,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,550,0,384547,63863,0,0,0,0,0,0,0,0,127,0,0,0,0,0,406,111,24,2014,67,0,0,44,0,0,0,126,0,0,0,45,0,0,171,0,0,0,0,724,0,0,0,701,9593,11234,0,0,23678,169,0,411,11755,0,2318,2622,29,33614,0,55,27703,0,215,0,0,0,56,0,38,0,47,0,0,337,0,43887,62,35,0,0,2356,0,0,0,0,0,0,0,0,0,47,0,0,24,0,0,2034,0,249,0,200,0,27,0,0,6847,1337,0,31,0,4516,0,0,0,0,0.00283403277632725,0.0479299089801173,0.053677720124844,0.743413379981456,0.886340098408274,0.0905156417461243,0.196023109551326,0.153175754398989,0.0204267155169584,0.0132803320997695,0.0027101250511532,0.146922578818236,0.39148443098171,"III-B",0.886340098408274,"III"
"subject_141_day_12",481175,0,0,0,0,0,195,0,0,0,0,0,0,499,0,0,0,0,0,57,712,166,0,0,0,0,0,0,0,0,0,0,22,0,0,0,14441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,214,0,0,0,0,390,0,0,117,210,0,416,0,7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,2695,0,117504,313637,24,0,0,0,0,29,0,0,1121,0,0,0,0,0,2008,100,0,2972,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,254,0,0,129,0,0,0,1190,0,264,2532,0,1673,0,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,17,0,947,0,0,0,0,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,2372,52,0,21,0,107,0,22,0,0,0.00538333768073077,0.0443392731913539,0.025151496888477,0.225565637635472,0.229425923203225,0.0267689136473635,0.0583538529979767,0.0437863311288206,0.00860628136215262,0.00809905638812251,0.00174060050462199,0.05297808369321,0.948659043677243,"V",0.948659043677243,"V"
"subject_141_day_13",374432,0,0,0,0,0,175,0,0,0,0,0,0,3852,0,0,0,0,0,75,585,175,0,0,0,0,0,0,0,0,0,0,118,0,0,0,20646,0,0,0,0,0,0,0,0,0,571,26,0,0,319,0,0,0,0,240,0,0,0,0,0,171,0,0,0,1451,701,0,0,407,451,0,1443,0,3527,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512,0,77956,216237,26,0,0,0,0,0,0,0,366,0,0,0,0,0,966,89,0,4027,0,0,57,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,110,3350,2124,0,0,287,96,0,28,6868,0,407,3893,0,2882,0,0,2819,0,28,0,0,0,0,0,0,0,45,0,0,33,0,2151,0,0,0,0,4159,0,0,0,0,0,0,0,0,0,59,0,0,20,299,0,43,0,520,0,468,0,0,0,0,4169,270,0,157,0,531,0,114,0,0,0.00515381212494101,0.0436134411540945,0.0283768947944127,0.206417828273593,0.221289705669339,0.0267972067764582,0.0588986207407735,0.0535617963189172,0.00988526667843512,0.00824904717457603,0.00269404149445706,0.0538744048602884,0.963247682277033,"V",0.963247682277033,"V"
"subject_141_day_23",468018,0,0,0,0,0,103,0,0,0,0,0,0,18381,0,0,0,39,0,204,979,202,99,0,0,0,0,0,0,0,0,0,1545,0,0,0,18538,0,0,0,0,0,0,0,0,0,155,421,0,0,0,0,0,0,0,2468,64,0,0,0,0,238,0,0,0,0,10697,0,0,43,1886,0,1151,1000,1303,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,33,0,175634,68510,0,0,0,0,0,0,0,0,62,0,0,0,0,0,215,130,0,2032,52,0,0,0,0,0,0,105,0,0,0,29,0,0,366,0,0,0,0,452,0,0,0,775,5089,11499,0,0,23517,72,0,399,5139,0,2458,3596,39,40773,0,0,13215,0,171,0,0,0,58,0,0,0,0,0,0,463,0,41382,0,48,0,0,2156,0,0,0,0,0,0,0,0,0,48,0,0,37,0,0,4224,0,178,0,130,0,39,0,0,4158,1012,0,0,0,99,0,0,0,0,0.00301325170778276,0.0451730809483609,0.0442720924059959,0.51827611430468,0.668501383317928,0.0764746756174268,0.164143253935148,0.19219305203181,0.0179792259077222,0.0117741362092298,0.00329668867185044,0.128584063084708,0.479625217401257,"III-B",0.668501383317928,"III"
"subject_141_day_19",588419,0,0,0,0,0,3250,0,0,0,0,0,244,2206,0,0,0,0,0,239,1741,394,0,0,0,0,0,0,0,0,0,0,33,0,0,0,13682,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,525,0,0,0,0,0,400,0,0,0,0,2379,0,0,155,435,0,176,0,138487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,192925,139876,0,0,0,0,0,0,0,0,137,0,0,0,0,0,722,313,0,5018,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,23568,3214,0,0,1145,57,0,0,4123,0,319,701,0,5301,0,0,7457,0,45,0,0,0,0,0,0,0,0,0,0,137,0,4654,0,33,0,0,4818,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,241,0,474,0,6857,0,0,0,0,558,537,0,116,0,18655,0,0,0,0,0.00367432537184219,0.0476216027192764,0.0664751688265427,0.414360499165265,0.57787052342526,0.20324067747112,0.464597865130298,0.147663713158393,0.0339260058516176,0.0159212514712351,0.00542700026772908,0.127687093801903,0.645894900101468,"V",0.645894900101468,"V"
"subject_141_day_26",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I-A",0,"I"
"subject_141_day_31",121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244966471885891,0.0424786201959373,0.0452533783289514,0.989631043858985,0.774485920064735,0.0508078791928072,0.109048498857031,0.0708717302516829,0.0171404881042131,0.011384888351013,0.000910504235261526,0.117655036905322,0.229882026417257,"III-A",0.989631043858985,"III"
"subject_141_day_16",464176,0,0,0,0,0,202,0,0,0,0,0,0,2712,0,0,0,0,0,257,1750,145,220,0,0,0,0,0,0,0,0,0,83,0,0,0,9468,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,381,33,0,0,0,0,182,0,0,0,0,3465,0,124,89,490,0,1184,44,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,296292,100170,0,0,0,0,0,0,0,0,120,0,0,0,0,0,294,93,0,2284,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,47,1581,2452,137,0,395,83,0,54,8383,0,270,1425,0,4493,0,0,2434,0,0,0,0,0,0,0,0,0,24,0,0,81,0,2265,0,0,0,0,2554,0,0,0,0,0,33,0,68,0,18,0,0,0,29,0,194,0,376,0,281,0,0,0,0,12040,246,0,24,0,2507,0,0,0,213,0.00375527127288896,0.0527383492828792,0.0488020079166478,0.842829620259878,0.861039697922807,0.0633414941068485,0.139132621761162,0.106124925676297,0.0190187426361851,0.0132227045791296,0.00208736841551623,0.136755439953668,0.519771619491715,"III-B",0.861039697922807,"III"
"subject_141_day_30",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189434661470794,0.00249019863104672,0.00909631224078509,0.000328002318343394,0.00238305061591983,0.0137031103727617,0.0206596756305202,0.0334859906886992,0.00293990193290826,0.000418909855569196,0.00149116683322993,0.00331749518585872,0.00243901110008122,"IV-C0",0.0334859906886992,"IV-C"
"subject_141_day_10",129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468699222943014,0.0285384877948448,0.00374405950621101,0.0153093522601111,0.0173945667828931,0.000563859695982743,0.00676366319314977,0.0287676452703915,0.00324279745831754,0.00393613501006289,0.0068779340766891,0.00879341358227103,0.665014313473055,"V",0.665014313473055,"V"
